ID,TARGET,units
2024-07-05_B0BNL3RDG4,0,960.9070729
2024-07-05_B0BRCXXBG2,0,903.5187006
2024-07-05_B0BRCY8QMH,0,950.1366079
2024-07-05_B0BRCYJ33N,0,912.2677994
2024-07-05_B0BRCYJ4SR,0,943.0295118
2024-07-05_B0BRCYK4JK,0,918.0410586
2024-07-05_B0BRCYQNSW,0,938.3397593
2024-07-05_B0BRCYV77T,0,921.8506534
2024-07-05_B0BRDCBGFD,0,935.245137
2024-07-05_B0BG2QXQ9V,0,924.364487
2024-07-05_B0C9JLKFPZ,0,933.2030916
2024-07-05_B0CY5LR4VX,0,926.0232878
2024-07-05_B0CY5KFQBD,0,931.8556092
2024-07-05_B0CR4C98FS,0,927.1178791
2024-07-05_B0BRDCJWJC,0,930.9664472
2024-07-05_B0CR4BK4FW,0,927.840166
2024-07-05_B0CR4C5WXS,0,930.3797168
2024-07-05_B0CR4BG4ZW,0,431.3298003
2024-07-05_B0CR49NR3B,0,339.258896
2024-07-05_B0CR49N6MQ,0,427.8612739
2024-07-05_B0CR49BQRS,0,342.5967549
2024-07-05_B0CFV6V981,0,424.6491599
2024-07-05_B0CR4BGLK5,0,345.687861
2024-07-06_B09KDVXTP4,0,421.674503
2024-07-06_B09KDTS4DC,0,348.5504556
2024-07-06_B09KDTHJ6V,0,418.919749
2024-07-06_B09KDR64LT,0,351.2014316
2024-07-06_B0B69GN5KJ,0,416.3686415
2024-07-06_B09KDPXYG3,0,353.6564329
2024-07-06_B09KDNYCYR,0,414.0061258
2024-07-06_B09KDN7PYR,0,355.9299471
2024-07-06_B09KDLQ2GW,0,411.8182603
2024-07-06_B09KDQ2BWY,0,358.0353906
2024-07-06_B09KDW1YKQ,0,409.7921337
2024-07-06_B09KTF8ZDQ,0,359.9851883
2024-07-06_B09KDYY3SB,0,407.9157895
2024-07-06_B09KSXP3HN,0,361.7908462
2024-07-06_B09KSYL73R,0,406.1781549
2024-07-06_B09KT5HMNY,0,363.46302
2024-07-06_B09KTFXX6L,0,404.5689758
2024-07-06_B09KTJRHC7,0,365.0115775
2024-07-06_B09KTMKDKJ,0,403.0787561
2024-07-06_B09KTMLQ1N,0,366.4456572
2024-07-06_B09MR2FY5D,0,401.6987015
2024-07-06_B09MR2MLZH,0,367.7737219
2024-07-06_B09MR36MLJ,0,4.873615491
2024-07-06_B09KDXJJ6W,0,5.74991712
2024-07-06_B09MR3RSW8,0,5.90748075
2024-07-06_B0B31R1ZBV,0,5.935811517
2024-07-06_B09MR3Y296,0,5.940905537
2024-07-06_B09X1HV1NL,0,5.941821469
2024-07-06_B09MR4B13C,0,5.941986158
2024-07-06_B09MR4G722,0,5.94201577
2024-07-06_B09MR4Z3H8,0,5.942021095
2024-07-06_B09MR4Z3H9,0,5.942022052
2024-07-06_B09MR56Q9N,0,5.942022224
2024-07-06_B09MR5Q6HJ,0,5.942022255
2024-07-06_B09MR5WS3Y,0,5.942022261
2024-07-06_B09X1DHRLN,0,5.942022262
2024-07-06_B09X1F1L26,0,5.942022262
2024-07-06_B09X1F8C23,0,5.942022262
2024-07-06_B0B69DD2C7,0,5.942022262
2024-07-06_B09X1JTK49,0,5.942022262
2024-07-06_B0B31SM3ZR,0,5.942022262
2024-07-06_B0B31T1XMH,0,5.942022262
2024-07-06_B0B31V3PKG,0,5.942022262
2024-07-06_B0B31VFJ6Q,0,5.942022262
2024-07-06_B0B31VTH56,0,5.942022262
2024-07-06_B0B31Y1FDZ,0,434.873823
2024-07-06_B0B699PLXD,0,434.873823
2024-07-06_B0B69B8R3C,0,434.873823
2024-07-06_B0B69C4GST,0,434.873823
2024-07-06_B09MR3XT5G,0,434.873823
2024-07-06_B09KDZQJ6P,0,434.873823
2024-07-06_B0B69DK8JN,0,434.873823
2024-07-06_B0B69SF1BT,0,434.873823
2024-07-06_B0BRCXQRC9,0,434.873823
2024-07-06_B0BRCXP7VN,0,434.873823
2024-07-06_B0BDRQWBK9,0,434.873823
2024-07-06_B0BDRTZTGX,0,434.873823
2024-07-06_B0BG2PD396,0,434.873823
2024-07-06_B0BG2T78CJ,0,434.873823
2024-07-06_B0BG2VYWSG,0,434.873823
2024-07-06_B0BGDWGRQB,0,434.873823
2024-07-06_B0BGDXM13S,0,434.873823
2024-07-06_B0BGDXV7FD,0,434.873823
2024-07-06_B0BGDZLDX2,0,434.873823
2024-07-06_B0BGDX2Z3L,0,434.873823
2024-07-06_B0BNKZ9BJR,0,434.873823
2024-07-06_B0BNL7TJRT,0,434.873823
2024-07-06_B0BRCXDHBX,0,434.873823
2024-07-06_B0BRCXCXCV,0,434.873823
2024-07-06_B0BRCW79VK,0,434.873823
2024-07-06_B0BRCW2B64,0,434.873823
2024-07-06_B0BRCXJRX6,0,434.873823
2024-07-06_B0BNL5BKMK,0,434.873823
2024-07-06_B0BNL4Y2J9,0,7.79E-16
2024-07-06_B0BNL3J36Z,0,-2.49E-16
2024-07-06_B0BNKZCWFL,0,3.22E-16
2024-07-06_B0B69FBGN1,0,2.40E-16
2024-07-06_B0BNKZ88Z5,0,2.54E-16
2024-07-06_B0BRCXQMS5,0,4.98E-17
2024-07-06_B0BNKYZD2Z,0,3.44E-16
2024-07-06_B0BRCXSTKW,0,1.55E-16
2024-07-06_B0BSLWJKSX,0,2.04E-16
2024-07-06_B0BRCY8QMH,0,1.92E-16
2024-07-06_B0BRCYJ33N,0,2.47E-16
2024-07-06_B0BRCYJ4SR,0,1.63E-16
2024-07-06_B0BRCYK4JK,0,2.24E-16
2024-07-06_B0BRCYQNSW,0,2.03E-16
2024-07-06_B0BRCYV77T,0,2.09E-16
2024-07-06_B0BRDCBGFD,0,1.94E-16
2024-07-06_B0BRDCJWJC,0,2.17E-16
2024-07-06_B0BSLTV9FL,0,1.98E-16
2024-07-06_B0C9JLKFPZ,0,2.07E-16
2024-07-06_B0CFV6V981,0,2.04E-16
2024-07-06_B0BRCXXBG2,0,2.08E-16
2024-07-06_B0CR49N6MQ,0,2.01E-16
2024-07-06_B0CR49NR3B,0,2.07E-16
2024-07-06_B0CR4BG4ZW,0,2.04E-16
2024-07-06_B0CR4BGLK5,0,2.05E-16
2024-07-06_B0CR4BK4FW,0,2.04E-16
2024-07-06_B0CR4C5WXS,0,551.4539114
2024-07-06_B0CR4C98FS,0,354.5304643
2024-07-06_B0CY5KFQBD,0,668.35515
2024-07-06_B0CY5LR4VX,0,309.2461336
2024-07-06_B0CY5QQ49F,0,637.9824434
2024-07-06_B0CR49BQRS,0,403.7678391
2024-07-07_B09MR36MLJ,0,502.9407017
2024-07-07_B09KDVXTP4,0,549.2081037
2024-07-07_B09KDTS4DC,0,377.178343
2024-07-07_B09KDTHJ6V,0,631.3247249
2024-07-07_B09KDR64LT,0,352.1666498
2024-07-07_B0B69GN5KJ,0,598.248306
2024-07-07_B09KDPXYG3,0,432.5274705
2024-07-07_B09KDNYCYR,0,490.1760579
2024-07-07_B09KDN7PYR,0,544.5407408
2024-07-07_B09KDW1YKQ,0,397.0963033
2024-07-07_B09KDQ2BWY,0,601.2586107
2024-07-07_B09KDXJJ6W,0,385.594431
2024-07-07_B09KT5HMNY,0,568.4406979
2024-07-07_B09KDZQJ6P,0,452.9599158
2024-07-07_B09KSXP3HN,0,482.573342
2024-07-07_B09KSYL73R,0,538.6927733
2024-07-07_B09MR2MLZH,0,414.2586002
2024-07-07_B09KTF8ZDQ,0,577.0485921
2024-07-07_B09KTFXX6L,0,411.4674546
2024-07-07_B09KTJRHC7,0,546.2418109
2024-07-07_B09KTMKDKJ,0,467.2682709
2024-07-07_B09KTMLQ1N,0,478.4803976
2024-07-07_B09MR2FY5D,0,12.60459132
2024-07-07_B09KDYY3SB,0,11.7039175
2024-07-07_B09MR3RSW8,0,11.84383495
2024-07-07_B09MR4B13C,0,12.48418561
2024-07-07_B09MR3Y296,0,11.38192169
2024-07-07_B09X1JTK49,0,12.44545992
2024-07-07_B09MR4G722,0,11.87766312
2024-07-07_B09MR4Z3H8,0,11.73126123
2024-07-07_B09MR4Z3H9,0,12.49028044
2024-07-07_B09MR56Q9N,0,11.47921408
2024-07-07_B09MR5Q6HJ,0,12.29233496
2024-07-07_B09MR5WS3Y,0,12.0175206
2024-07-07_B09X1DHRLN,0,11.66433039
2024-07-07_B09X1F1L26,0,12.45931203
2024-07-07_B09X1F8C23,0,11.58945209
2024-07-07_B09X1HV1NL,0,12.15467403
2024-07-07_B0B31VTH56,0,12.12170659
2024-07-07_B0B31R1ZBV,0,11.63679416
2024-07-07_B0B31SM3ZR,0,12.40243143
2024-07-07_B0B31T1XMH,0,11.70165896
2024-07-07_B0B31V3PKG,0,12.03855064
2024-07-07_B09MR3XT5G,0,12.19140908
2024-07-07_B0B31Y1FDZ,0,11.64110615
2024-07-07_B0B699PLXD,0,12.32994419
2024-07-07_B0B69B8R3C,0,11.8073669
2024-07-07_B0B69C4GST,0,11.94703833
2024-07-07_B0B69DD2C7,0,12.22998563
2024-07-07_B0B69DK8JN,0,11.66927269
2024-07-07_B09KDLQ2GW,0,0.00529538
2024-07-07_B0B69FBGN1,0,0.00529538
2024-07-07_B0BRCYV77T,0,0.00529538
2024-07-07_B0B69SF1BT,0,0.00529538
2024-07-07_B0BDRTZTGX,0,0.00529538
2024-07-07_B0BG2PD396,0,0.00529538
2024-07-07_B0BG2T78CJ,0,0.00529538
2024-07-07_B0BG2VYWSG,0,0.00529538
2024-07-07_B0BGDWGRQB,0,0.00529538
2024-07-07_B0BGDX2Z3L,0,0.00529538
2024-07-07_B0BDRQWBK9,0,0.00529538
2024-07-07_B0BGDXV7FD,0,0.00529538
2024-07-07_B0BGDZLDX2,0,0.00529538
2024-07-07_B0BNKYZD2Z,0,0.00529538
2024-07-07_B0BGDXM13S,0,0.00529538
2024-07-07_B0BNKZ9BJR,0,0.00529538
2024-07-07_B0BRCW2B64,0,0.00529538
2024-07-07_B0BNKZCWFL,0,0.00529538
2024-07-07_B0BRCXDHBX,0,0.00529538
2024-07-07_B0BRCXCXCV,0,0.00529538
2024-07-07_B0BRCW79VK,0,0.00529538
2024-07-07_B0BRCXJRX6,0,-1.12E-276
2024-07-07_B0BNL7TJRT,0,-1.50E-276
2024-07-07_B0BNL5BKMK,0,-7.36E-277
2024-07-07_B0BNL4Y2J9,0,-6.23E-277
2024-07-07_B0BNL3J36Z,0,-5.18E-277
2024-07-07_B0B31VFJ6Q,0,-6.38E-277
2024-07-07_B0BNKZ88Z5,0,-8.46E-277
2024-07-07_B0BRCXQMS5,0,-8.59E-277
2024-07-07_B0BRCXP7VN,0,-7.61E-277
2024-07-07_B0BRCXSTKW,0,-7.14E-277
2024-07-07_B0BRCXQRC9,0,-6.95E-277
2024-07-07_B0BRCXXBG2,0,-7.30E-277
2024-07-07_B0BRCY8QMH,0,-7.65E-277
2024-07-07_B0BRCYJ33N,0,-7.65E-277
2024-07-07_B0BRCYJ4SR,0,-7.49E-277
2024-07-07_B0BRCYK4JK,0,-7.37E-277
2024-07-07_B0CY5QQ49F,0,-7.35E-277
2024-07-07_B0BRDCBGFD,0,-7.43E-277
2024-07-07_B0BRDCJWJC,0,-7.49E-277
2024-07-07_B0BSLTV9FL,0,-7.49E-277
2024-07-07_B0BSLWJKSX,0,-7.45E-277
2024-07-07_B0BRCYQNSW,0,-7.43E-277
2024-07-07_B0CFV6V981,0,-7.43E-277
2024-07-07_B0CR49BQRS,0,-7.44E-277
2024-07-07_B0CR49N6MQ,0,-7.45E-277
2024-07-07_B0CR49NR3B,0,99.24685242
2024-07-07_B0CR4BG4ZW,0,110.1510304
2024-07-07_B0CR4BGLK5,0,127.0327619
2024-07-07_B0CR4BK4FW,0,136.2381138
2024-07-07_B0CR4C5WXS,0,150.1239315
2024-07-07_B0CR4C98FS,0,157.8872238
2024-07-07_B0CY5KFQBD,0,169.3129362
2024-07-07_B0C9JLKFPZ,0,175.8539198
2024-07-07_B0CY5LR4VX,0,185.2586834
2024-07-08_B09KDTHJ6V,0,190.7650109
2024-07-08_B09KDR64LT,0,198.5089279
2024-07-08_B09KDQ2BWY,0,203.1405195
2024-07-08_B09KDPXYG3,0,209.5189994
2024-07-08_B09MR36MLJ,0,213.4118938
2024-07-08_B09KDN7PYR,0,218.6673802
2024-07-08_B0B69SF1BT,0,221.9371096
2024-07-08_B09KDLQ2GW,0,226.2686607
2024-07-08_B09KDNYCYR,0,229.013194
2024-07-08_B09KDTS4DC,0,232.5843137
2024-07-08_B09KTMLQ1N,0,10.12206052
2024-07-08_B09KDW1YKQ,0,12.19270545
2024-07-08_B09KDXJJ6W,0,13.47834644
2024-07-08_B09KDYY3SB,0,13.91769515
2024-07-08_B09KDZQJ6P,0,14.11706439
2024-07-08_B09KSYL73R,0,14.19526638
2024-07-08_B09KT5HMNY,0,14.22824343
2024-07-08_B09KTF8ZDQ,0,14.2416496
2024-07-08_B09KTFXX6L,0,14.24720059
2024-07-08_B09KTJRHC7,0,14.24947789
2024-07-08_B09MR3RSW8,0,14.25041651
2024-07-08_B09KDVXTP4,0,14.25080247
2024-07-08_B09KTMKDKJ,0,14.25096136
2024-07-08_B09X1HV1NL,0,14.25102673
2024-07-08_B0B69FBGN1,0,14.25105364
2024-07-08_B09MR2FY5D,0,14.25106471
2024-07-08_B09MR56Q9N,0,14.25106927
2024-07-08_B09X1DHRLN,0,14.25107114
2024-07-08_B09MR5WS3Y,0,14.25107192
2024-07-08_B09MR5Q6HJ,0,14.25107223
2024-07-08_B09MR4G722,0,14.25107236
2024-07-08_B09MR4Z3H9,0,14.25107242
2024-07-08_B09MR4Z3H8,0,14.25107244
2024-07-08_B09X1F8C23,0,14.25107245
2024-07-08_B09MR4B13C,0,14.25107245
2024-07-08_B09MR3Y296,0,14.25107245
2024-07-08_B09X1F1L26,0,-0.337127905
2024-07-08_B09X1JTK49,0,0.503242898
2024-07-08_B0B31R1ZBV,0,0.748149904
2024-07-08_B09MR3XT5G,0,0.162794722
2024-07-08_B0B31V3PKG,0,-0.347358271
2024-07-08_B0B31VFJ6Q,0,-0.115206262
2024-07-08_B0B31Y1FDZ,0,0.437045007
2024-07-08_B0B699PLXD,0,0.525903726
2024-07-08_B0B69C4GST,0,0.103965885
2024-07-08_B0B69DD2C7,0,-0.189482856
2024-07-08_B0B69DK8JN,0,0.016265476
2024-07-08_B0B31T1XMH,0,0.371266689
2024-07-08_B09KSXP3HN,0,0.380506176
2024-07-08_B0BDRQWBK9,0,0.084516555
2024-07-08_B0BGDZLDX2,0,-0.076354367
2024-07-08_B0BNKZ9BJR,0,0.091237164
2024-07-08_B0BRCXP7VN,0,0.314185574
2024-07-08_B0BG2Z8CY4,0,0.28747398
2024-07-08_B0BGDWGRQB,0,0.084774491
2024-07-08_B0BGDX2Z3L,0,0.002598476
2024-07-08_B0BGDXM13S,0,0.13184161
2024-07-08_B0BGDXV7FD,0,0.26828926
2024-07-08_B0BNKYZD2Z,0,0.229341831
2024-07-08_B0BNKZ88Z5,0,0.0936016
2024-07-08_B0BDRTZTGX,0,0.056413759
2024-07-08_B0BNL13PNY,0,0.152188508
2024-07-08_B0BRCW2B64,0,60.27590484
2024-07-08_B0BRCXDHBX,0,75.32708344
2024-07-08_B0BRCXCXCV,0,79.08543394
2024-07-08_B0BRCW79VK,0,80.02391184
2024-07-08_B0BRCXJRX6,0,80.25825421
2024-07-08_B0BNL5BKMK,0,80.31677061
2024-07-08_B0BNL4Y2J9,0,80.33138243
2024-07-08_B0BNL4CB4X,0,80.33503107
2024-07-08_B0B69GN5KJ,0,80.33594216
2024-07-08_B0BNL3J36Z,0,80.33616966
2024-07-08_B0BRCXQMS5,0,80.33622647
2024-07-08_B0CFV6V981,0,80.33624065
2024-07-08_B0BG2PD396,0,80.3362442
2024-07-08_B0BDRS6R5Z,0,80.33624508
2024-07-08_B0CR49BQRS,0,80.3362453
2024-07-08_B0BRCXXBG2,0,80.33624536
2024-07-08_B0BRCY8QMH,0,80.33624537
2024-07-08_B0BRCYJ33N,0,80.33624537
2024-07-08_B0BRCYJ4SR,0,80.33624537
2024-07-08_B0BRCYK4JK,0,80.33624537
2024-07-08_B0BRCYQNSW,0,80.33624537
2024-07-08_B0BRCYV77T,0,80.33624537
2024-07-08_B0BRCXSTKW,0,80.33624537
2024-07-08_B0BRDCJWJC,0,80.33624537
2024-07-08_B0C9JLKFPZ,0,80.33624537
2024-07-08_B0CR49N6MQ,0,80.33624537
2024-07-08_B0BRDCBGFD,0,80.33624537
2024-07-08_B0CR49NR3B,0,80.33624537
2024-07-08_B0CY5QQ49F,0,-0.129446911
2024-07-08_B0BRCXQRC9,0,0.155800759
2024-07-08_B0CY5KFQBD,0,58.84855172
2024-07-08_B0CR4C98FS,0,66.55515662
2024-07-08_B0CY5LR4VX,0,72.1022501
2024-07-08_B0CR4BK4FW,0,76.09496107
2024-07-08_B0CR4BGLK5,0,78.96885188
2024-07-08_B0CR4BG4ZW,0,81.03743346
2024-07-08_B0CR4C5WXS,0,82.52636607
2024-07-09_B09KDTS4DC,0,83.59807644
2024-07-09_B0BDRS6R5Z,0,84.36947678
2024-07-09_B09KDLQ2GW,0,84.92471865
2024-07-09_B09KDN7PYR,0,85.32437305
2024-07-09_B09KDNYCYR,0,85.61203803
2024-07-09_B09KDQ2BWY,0,85.81909478
2024-07-09_B09KDR64LT,0,85.96813098
2024-07-09_B09KDXJJ6W,0,86.0754049
2024-07-09_B09KDTHJ6V,0,86.15261899
2024-07-09_B09KDVXTP4,0,86.20819648
2024-07-09_B09MR2FY5D,0,86.24820029
2024-07-09_B09KDYY3SB,0,86.2769944
2024-07-09_B09MR36MLJ,0,86.29771995
2024-07-09_B09KSXP3HN,0,86.31263788
2024-07-09_B09KT5HMNY,0,86.32337557
2024-07-09_B09KTF8ZDQ,0,86.33110439
2024-07-09_B09KTFXX6L,0,86.33666748
2024-07-09_B09KTJRHC7,0,86.3406717
2024-07-09_B09KTMKDKJ,0,86.34355387
2024-07-09_B09KTMLQ1N,0,86.34562842
2024-07-09_B09MR3RSW8,0,86.34712164
2024-07-09_B09KDW1YKQ,0,167.129916
2024-07-09_B09KDZQJ6P,0,116.4812341
2024-07-09_B09X1JTK49,0,129.3070435
2024-07-09_B09MR3XT5G,0,124.5014975
2024-07-09_B09MR4G722,0,125.1512876
2024-07-09_B09MR4Z3H8,0,124.4888555
2024-07-09_B09MR4Z3H9,0,124.3692339
2024-07-09_B09MR56Q9N,0,124.2017546
2024-07-09_B09MR5WS3Y,0,124.1183989
2024-07-09_B09X1DHRLN,0,124.0567185
2024-07-09_B09X1F1L26,0,124.0186674
2024-07-09_B09X1F8C23,0,123.9932745
2024-07-09_B09X1HV1NL,0,123.9769107
2024-07-09_B09MR4B13C,0,123.9662024
2024-07-09_B0B31VFJ6Q,0,123.9592423
2024-07-09_B0B31R1ZBV,0,123.9547049
2024-07-09_B0B31SM3ZR,0,123.9517509
2024-07-09_B0B31T1XMH,0,123.9498265
2024-07-09_B0B31V3PKG,0,123.9485732
2024-07-09_B0B31Y1FDZ,0,123.9477569
2024-07-09_B0B699PLXD,0,123.9472252
2024-07-09_B0B69C4GST,0,123.9468789
2024-07-09_B0B69DD2C7,0,123.9466534
2024-07-09_B0B69DK8JN,0,123.9465065
2024-07-09_B0B69N4B1S,0,123.9464108
2024-07-09_B09MR3Y296,0,123.9463485
2024-07-09_B09MR2MLZH,0,123.9463079
2024-07-09_B09KSYL73R,0,123.9462815
2024-07-09_B0BNKYZD2Z,0,9.011821512
2024-07-09_B0BNL13PNY,0,9.44319668
2024-07-09_B0BRCXP7VN,0,10.75302479
2024-07-09_B0BG2T78CJ,0,11.915485
2024-07-09_B0BGDWGRQB,0,12.94715757
2024-07-09_B0BGDX2Z3L,0,13.86275734
2024-07-09_B0BGDXM13S,0,14.67534358
2024-07-09_B0BGDXV7FD,0,15.39650627
2024-07-09_B0BGDZLDX2,0,16.03653142
2024-07-09_B0BNKZ88Z5,0,16.60454777
2024-07-09_B0BNKZ9BJR,0,17.10865696
2024-07-09_B0BRCXQMS5,0,17.55604916
2024-07-09_B0BG2PD396,0,17.95310556
2024-07-09_B0BNL3RDG4,0,18.3054894
2024-07-09_B0BRCXJRX6,0,0.522619088
2024-07-09_B0BNL4Y2J9,0,0.520955422
2024-07-09_B0BNL5BKMK,0,0.629831239
2024-07-09_B0BRCW2B64,0,0.623630259
2024-07-09_B0BRCW79VK,0,0.640840409
2024-07-09_B0BRCXCXCV,0,0.632856134
2024-07-09_B0BRCXDHBX,0,0.629894352
2024-07-09_B0BNL3J36Z,0,0.621486775
2024-07-09_B0BDRQWBK9,0,0.614226951
2024-07-09_B0BNL1CG6X,0,0.605860234
2024-07-09_B0CY5QQ49F,0,0.597824745
2024-07-09_B0BNKZBJX2,0,0.589634126
2024-07-09_B0CY5LR4VX,0,0.581601177
2024-07-09_B0BRCXSTKW,0,0.573620096
2024-07-09_B0BDRTZTGX,0,0.565758015
2024-07-09_B0BRCXQRC9,0,0.557991018
2024-07-09_B0BRCXXBG2,0,0.55033262
2024-07-09_B0BRCY8QMH,0,0.542776541
2024-07-09_B0BRCYJ33N,0,0.535324616
2024-07-09_B0BRCYJ4SR,0,0.527974384
2024-07-09_B0BRCYQNSW,0,0.520725159
2024-07-09_B0BRCYV77T,0,0.513575331
2024-07-09_B0BRDCBGFD,0,0.506523692
2024-07-09_B0BRDCJWJC,0,0.499568845
2024-07-09_B0BRCYK4JK,0,0.492709496
2024-07-09_B0CY5KFQBD,0,0.485944322
2024-07-09_B0CFV6V981,0,143.5361414
2024-07-09_B0CR49BQRS,0,169.9936
2024-07-09_B0CR49N6MQ,0,174.8704003
2024-07-09_B0CR49NR3B,0,175.769322
2024-07-09_B0CR4BG4ZW,0,175.9350167
2024-07-09_B0CR4BGLK5,0,175.9655586
2024-07-09_B0CR4BK4FW,0,175.9711882
2024-07-09_B0CR4C5WXS,0,175.9722259
2024-07-09_B0CR4C98FS,0,175.9724172
2024-07-09_B0C9JLKFPZ,0,175.9724525
2024-07-10_B09KDTS4DC,0,175.972459
2024-07-10_B09KDTHJ6V,0,175.9724602
2024-07-10_B09KDR64LT,0,175.9724604
2024-07-10_B09KDQ2BWY,0,175.9724604
2024-07-10_B09KDPXYG3,0,175.9724604
2024-07-10_B09MR3Y296,0,175.9724604
2024-07-10_B09KDN7PYR,0,175.9724604
2024-07-10_B0BDRQWBK9,0,175.9724604
2024-07-10_B09MR3XT5G,0,175.9724604
2024-07-10_B09KDVXTP4,0,175.9724604
2024-07-10_B09KDNYCYR,0,175.9724604
2024-07-10_B09KDW1YKQ,0,175.9724604
2024-07-10_B09MR2FY5D,0,175.9724604
2024-07-10_B09KDYY3SB,0,175.9724604
2024-07-10_B09KDZQJ6P,0,175.9724604
2024-07-10_B09KSXP3HN,0,175.9724604
2024-07-10_B09KSYL73R,0,175.9724604
2024-07-10_B09KT5HMNY,0,175.9724604
2024-07-10_B09KTF8ZDQ,0,59.95294858
2024-07-10_B09KTFXX6L,0,75.90186896
2024-07-10_B09KTJRHC7,0,88.28884101
2024-07-10_B09KTMKDKJ,0,97.9093716
2024-07-10_B09KTMLQ1N,0,105.3813033
2024-07-10_B09KDLQ2GW,0,111.1844929
2024-07-10_B09KDXJJ6W,0,115.6916285
2024-07-10_B09MR4G722,0,119.1921641
2024-07-10_B09X1HV1NL,0,121.9109084
2024-07-10_B0B69GN5KJ,0,124.0224626
2024-07-10_B09X1F1L26,0,125.6624333
2024-07-10_B0B31R1ZBV,0,126.9361416
2024-07-10_B09X1JTK49,0,127.9253865
2024-07-10_B09MR36MLJ,0,128.6936986
2024-07-10_B09X1FWK8Z,0,129.29042
2024-07-10_B09X1F8C23,0,129.7538727
2024-07-10_B09MR5WS3Y,0,130.1138203
2024-07-10_B09X1DHRLN,0,130.3933791
2024-07-10_B09MR56Q9N,0,130.6105027
2024-07-10_B09MR4Z3H9,0,130.7791351
2024-07-10_B09MR4Z3H8,0,130.910106
2024-07-10_B0B31T1XMH,0,131.0118265
2024-07-10_B0B31SM3ZR,0,131.0908293
2024-07-10_B0B69N4B1S,0,131.152188
2024-07-10_B0B31V3PKG,0,131.1998432
2024-07-10_B0B31VFJ6Q,0,131.2368554
2024-07-10_B0B31VTH56,0,132.8299247
2024-07-10_B0B31Y1FDZ,0,142.9792879
2024-07-10_B0B699PLXD,0,143.7547877
2024-07-10_B0B69B8R3C,0,143.8140426
2024-07-10_B0B69C4GST,0,143.8185702
2024-07-10_B0B69DD2C7,0,143.8189162
2024-07-10_B0B69DK8JN,0,143.8189426
2024-07-10_B0B69FBGN1,0,143.8189446
2024-07-10_B0B69G3YRM,0,143.8189448
2024-07-10_B09MR4B13C,0,143.8189448
2024-07-10_B09MR3RSW8,0,143.8189448
2024-07-10_B09MR2MLZH,0,143.8189448
2024-07-10_B0BG2T78CJ,0,143.8189448
2024-07-10_B0BNKZCWFL,0,143.8189448
2024-07-10_B0BRCXJRX6,0,143.8189448
2024-07-10_B0BGDWGRQB,0,143.8189448
2024-07-10_B0BGDX2Z3L,0,143.8189448
2024-07-10_B0BGDXM13S,0,143.8189448
2024-07-10_B0BGDXV7FD,0,143.8189448
2024-07-10_B0BGDZLDX2,0,143.8189448
2024-07-10_B0BNKYPVM6,0,143.8189448
2024-07-10_B0BNKYZD2Z,0,143.8189448
2024-07-10_B0BNKZ88Z5,0,143.8189448
2024-07-10_B0BNKZ9BJR,0,143.8189448
2024-07-10_B0BNKZBJX2,0,143.8189448
2024-07-10_B0BG2Z8CY4,0,143.8189448
2024-07-10_B0BNL11QD8,0,143.8189448
2024-07-10_B0BNL5BKMK,0,143.8189448
2024-07-10_B0BNL1CG6X,0,0.003917516
2024-07-10_B0BRCXCXCV,0,0.003917516
2024-07-10_B0BRCW79VK,0,0.003917516
2024-07-10_B0BRCW2B64,0,0.003917516
2024-07-10_B0BRCXDHBX,0,0.003917516
2024-07-10_B0BNL4Y2J9,0,0.003917516
2024-07-10_B0BNL4S6MB,0,0.003917516
2024-07-10_B0BNL4CB4X,0,0.003917516
2024-07-10_B0BNL3RDG4,0,0.003917516
2024-07-10_B0B69SF1BT,0,0.003917516
2024-07-10_B0BRCXP7VN,0,0.003917516
2024-07-10_B0CR4C98FS,0,0.003917516
2024-07-10_B0BNL3J36Z,0,0.003917516
2024-07-10_B0CY5QQ49F,0,0.003917516
2024-07-10_B0BRCXQRC9,0,0.003917516
2024-07-10_B0BRCXQMS5,0,0.003917516
2024-07-10_B0BRCXSTKW,0,0.003917516
2024-07-10_B0BRCXXBG2,0,0.003917516
2024-07-10_B0BRCY8QMH,0,0.003917516
2024-07-10_B0BRCYJ33N,0,0.003917516
2024-07-10_B0BRCYJ4SR,0,0.003917516
2024-07-10_B0BRCYK4JK,0,0.003917516
2024-07-10_B0BRCYQNSW,0,0.003917516
2024-07-10_B0BRCYV77T,0,0.003917516
2024-07-10_B0BRDCBGFD,0,0.003917516
2024-07-10_B0BRDCJWJC,0,0.003917516
2024-07-10_B0BSLWJKSX,0,14.09828754
2024-07-10_B0BDRTZTGX,0,21.42351622
2024-07-10_B0CFV6V981,0,25.22957956
2024-07-10_B0C9JLKFPZ,0,27.20714487
2024-07-10_B0CY5LR4VX,0,28.23465393
2024-07-10_B0CY5KFQBD,0,28.76853003
2024-07-10_B0BG2PD396,0,29.04592291
2024-07-10_B0CR4BK4FW,0,29.1900515
2024-07-10_B0CR4C5WXS,0,29.26493824
2024-07-10_B0CR4BG4ZW,0,29.30384811
2024-07-10_B0CR49NR3B,0,29.32406501
2024-07-10_B0CR49N6MQ,0,29.33456937
2024-07-10_B0CR49BQRS,0,29.34002725
2024-07-10_B0CQVLFPBQ,0,29.34286308
2024-07-10_B0CR4BGLK5,0,29.34433652
2024-07-11_B09KDTHJ6V,0,29.3451021
